brand_id,brand,t_hour,t_minute,ext_price
6012003,univamalgamalg #14,18,59,3758.24
9002008,importomaxi #8,17,45,3758.03
9012004,importounivamalg #4,8,52,3757.95
8013002,exportimaxi #2,19,14,3757.80
5001001,corpnameless #4,17,30,3757.60
3001002,amalgexporti #2,7,39,3757.59
10008009,corpcorp #8,8,14,3757.05
7007004,brandbrand #4,18,41,3756.20
10014011,edu packamalgamalg #11,18,10,3755.79
10007004,brandunivamalg #4,8,44,3755.43
1002002,importoamalg #2,18,21,3755.26
6013008,exportibrand #8,6,57,3755.20
10003005,exportiunivamalg #5,8,55,3755.16
8009010,maxinameless #10,8,43,3754.40
9016011,corpnameless #6,17,5,3754.40
6004004,edu packcorp #4,18,27,3753.89
6002008,importocorp #8,7,14,3753.75
6015004,scholarbrand #4,9,49,3753.64
1002002,importoamalg #2,8,50,3753.06
10004011,edu packunivamalg #11,17,13,3753.01
8013008,exportimaxi #8,9,36,3752.96
6013006,exportibrand #6,17,49,3752.75
3004001,exportiimporto #2,19,33,3751.76
1002002,importoamalg #2,7,36,3751.68
9008008,namelessmaxi #8,18,5,3751.43
6013006,exportibrand #6,19,50,3751.40
7012003,importonameless #4,7,2,3751.20
6006003,edu packamalg #2,17,34,3750.96
4003001,exportischolar #2,18,46,3750.88
9014004,edu packunivamalg #4,19,25,3750.70
10003002,corpunivamalg #4,17,15,3750.60
7011003,scholarnameless #4,19,30,3750.03
9001005,importoedu pack #2,18,15,3749.49
8008005,scholarunivamalg #16,19,37,3749.45
3003001,univamalgamalg #6,19,21,3748.88
4002002,importoedu pack #2,8,58,3748.39
2002001,edu packedu pack #2,19,10,3748.01
10009006,maxiunivamalg #6,19,26,3748.00
5001001,namelessmaxi #4,19,33,3747.88
6011002,amalgbrand #2,17,34,3747.79
6016001,amalgexporti #2,7,59,3747.39
9002002,importomaxi #2,18,46,3747.14
8006006,corpnameless #6,18,17,3746.97
4004001,maximaxi #12,18,14,3746.80
7003002,exportibrand #2,7,50,3746.34
6008002,namelesscorp #2,9,3,3746.05
8008002,namelessnameless #2,19,57,3746.02
4004001,maximaxi #12,8,1,3746.00
7012010,importonameless #10,18,16,3745.48
6012008,importobrand #8,9,38,3744.90
5003001,exportiamalgamalg #12,17,46,3744.73
10008005,namelessunivamalg #5,8,43,3744.64
5001001,edu packedu pack #2,17,31,3744.00
7007004,brandbrand #4,18,57,3744.00
9013006,exportiunivamalg #6,17,15,3743.92
9011003,amalgamalg #2,7,59,3743.81
8011010,amalgmaxi #10,17,1,3743.64
2002001,importoexporti #2,19,50,3743.04
10003016,importounivamalg #17,17,50,3742.92
9011003,amalgamalg #2,9,21,3742.90
9001003,importoexporti #2,7,15,3742.33
7013010,exportinameless #10,19,29,3742.14
7004004,edu packbrand #4,9,13,3741.69
10006002,corpunivamalg #2,7,46,3741.39
8003004,exportinameless #4,18,40,3741.22
8014002,edu packmaxi #2,18,11,3741.14
2002002,importoimporto #2,8,8,3740.84
8009010,maxinameless #10,18,52,3740.52
7010010,univnameless #10,6,10,3739.89
2004002,edu packimporto #2,8,18,3739.86
9004003,amalgmaxi #10,19,33,3739.80
2001002,amalgimporto #2,8,37,3739.63
9011008,amalgunivamalg #8,9,13,3739.50
4001001,importobrand #2,6,8,3739.26
5001001,corpnameless #4,18,0,3739.15
5004002,edu packscholar #2,7,45,3738.91
1003001,amalgimporto #2,19,32,3738.88
9008005,amalgedu pack #2,7,40,3738.79
10006017,corpunivamalg #17,17,44,3738.56
4002001,namelessbrand #10,6,14,3738.06
5004001,amalgamalg #2,9,49,3737.80
1001001,amalgunivamalg #13,19,49,3737.65
5002001,amalgexporti #2,19,7,3737.28
6005006,scholarcorp #6,19,31,3736.36
5003002,exportischolar #2,18,57,3736.34
2003002,exportiimporto #2,8,4,3736.32
2002002,importoimporto #2,9,44,3736.21
10015012,scholaramalgamalg #12,18,25,3735.84
7014009,scholarunivamalg #4,9,23,3735.24
7007008,brandbrand #8,18,4,3735.12
6012002,importobrand #2,19,7,3734.78
7010005,corpunivamalg #6,9,51,3734.70
10007012,brandunivamalg #12,18,48,3734.64
3002002,importoexporti #2,19,11,3734.61
2004001,edu packedu pack #2,17,50,3733.60
10002009,importounivamalg #9,18,37,3733.53
2001001,corpnameless #4,17,47,3733.46
1002002,importoamalg #2,17,32,3733.15
8001003,importoscholar #2,19,48,3732.51
7009005,amalgscholar #2,17,31,3731.52
5002001,exporticorp #4,17,19,3731.20
9005008,scholarmaxi #8,19,55,3730.86
7007010,brandbrand #10,8,50,3730.57
1001001,importoimporto #2,9,49,3730.56
4002001,exportiamalg #2,18,40,3730.54
8003004,exportinameless #4,18,6,3730.52
2003001,brandmaxi #12,18,40,3730.34
6016001,amalgamalg #2,17,19,3729.69
7010008,univnameless #8,17,12,3729.68
3003001,importoimporto #2,8,56,3728.98
2001001,importoexporti #2,17,51,3728.92
8005002,scholarnameless #2,9,25,3728.12
8005006,scholarnameless #6,17,33,3727.95
5002001,corpmaxi #10,19,0,3727.80
6001007,importoedu pack #2,8,9,3727.75
9008002,namelessmaxi #2,6,26,3727.75
6014006,edu packbrand #6,17,3,3727.74
1002001,importounivamalg #1,19,58,3727.68
9013002,exportiunivamalg #2,18,56,3727.62
10009013,exportibrand #6,18,24,3727.47
6005001,importomaxi #6,9,33,3726.40
7005006,scholarbrand #6,17,33,3726.38
4003001,importoamalgamalg #11,8,38,3726.36
7008007,importocorp #6,9,29,3726.00
9002002,importomaxi #2,7,8,3726.00
7007003,amalgedu pack #2,17,48,3725.76
7008006,namelessbrand #6,18,3,3725.36
1004001,amalgamalg #2,19,23,3725.28
8012006,importomaxi #6,19,8,3725.20
10003011,exportiunivamalg #11,18,21,3725.19
4002002,importoedu pack #2,18,2,3724.27
3002002,importoexporti #2,7,47,3723.88
9003008,exportimaxi #8,17,17,3723.72
10013004,exportiamalgamalg #4,9,9,3723.70
7015008,scholarnameless #8,18,20,3723.60
9011003,amalgnameless #4,9,31,3723.20
1002001,edu packscholar #2,18,45,3723.00
9013005,scholarcorp #6,9,29,3723.00
8012001,amalgexporti #2,8,48,3722.95
10012009,importoamalgamalg #9,18,47,3722.94
6007002,brandcorp #2,9,50,3722.90
5003002,exportischolar #2,8,56,3722.69
2003001,edu packscholar #2,18,10,3722.60
5004001,amalgamalg #2,17,43,3722.55
10005005,scholarunivamalg #5,8,24,3722.53
8004010,edu packnameless #10,18,2,3722.40
9004008,edu packmaxi #8,17,8,3722.40
7001002,amalgbrand #2,8,54,3722.31
7001001,importoimporto #2,8,16,3721.95
7004001,exportiamalg #2,18,19,3721.95
10014003,edu packamalgamalg #3,17,21,3721.85
2004001,amalgcorp #2,7,48,3721.46
6003008,exporticorp #8,7,13,3721.30
5001001,amalgedu pack #2,17,5,3721.16
7009010,maxibrand #10,17,42,3721.09
7008006,namelessbrand #6,7,17,3720.96
9008002,namelessmaxi #2,9,20,3720.72
3001001,edu packimporto #2,9,28,3720.08
6011005,corpnameless #6,9,9,3719.95
6004006,edu packcorp #6,9,5,3719.52
6016003,edu packamalg #2,6,11,3719.30
5002001,amalgamalgamalg #12,17,51,3719.00
2004001,edu packexporti #2,8,18,3718.92
6016001,edu packbrand #2,18,1,3718.50
6013006,exportibrand #6,18,44,3718.40
1001001,univamalgamalg #16,17,58,3718.30
6016008,corpbrand #8,7,48,3718.00
8013002,exportimaxi #2,19,11,3717.92
10013014,exportiamalgamalg #14,18,28,3717.92
6007002,brandcorp #2,17,37,3717.88
10011012,importoimporto #2,17,32,3716.55
9013002,exportiunivamalg #2,19,14,3716.43
5002001,importocorp #4,18,24,3716.02
1001001,amalgamalg #2,17,39,3715.92
2002002,importoimporto #2,6,18,3715.83
6003002,exporticorp #2,17,11,3715.77
2004001,amalgamalg #2,19,2,3715.20
9016008,corpunivamalg #8,19,20,3715.20
2003002,exportiimporto #2,6,48,3715.11
2003001,namelessunivamalg #16,9,37,3714.88
1003001,edu packedu pack #2,19,5,3714.80
8001004,amalgnameless #4,19,45,3714.24
10016007,scholarnameless #4,19,4,3714.20
1001001,exportiexporti #2,19,52,3714.06
10004011,edu packunivamalg #11,9,53,3713.91
8013004,exportimaxi #4,6,48,3713.82
6011008,amalgbrand #8,19,54,3713.05
10011006,amalgamalgamalg #6,17,23,3713.05
1003001,brandbrand #6,17,38,3713.00
7014009,scholarunivamalg #4,17,27,3712.80
9014010,edu packunivamalg #10,9,41,3712.22
6016002,corpbrand #2,17,3,3712.15
8009003,amalgimporto #2,18,9,3712.05
6002001,edu packamalg #2,17,41,3711.76
2001001,importoimporto #2,18,4,3711.08
10008005,namelessunivamalg #5,7,42,3711.08
9009012,maximaxi #12,18,25,3711.00
5001002,amalgscholar #2,18,51,3710.76
2004001,exportischolar #2,17,47,3710.70
8012001,amalgexporti #2,6,14,3710.34
6005008,scholarcorp #8,7,37,3710.00
null,importobrand #2,19,45,3709.92
9014008,edu packunivamalg #8,19,11,3709.88
1002001,exportiexporti #2,17,2,3709.76
4004001,edu packscholar #2,19,0,3709.68
2002002,importoimporto #2,17,12,3709.33
6015007,exportibrand #8,7,25,3709.18
1002001,scholarmaxi #10,19,6,3709.00
8011007,edu packmaxi #8,19,57,3708.72
8014010,edu packmaxi #10,18,37,3708.70
2004001,scholarnameless #8,8,5,3708.55
7001001,importoexporti #2,17,9,3708.52
9009008,maximaxi #8,17,36,3708.45
9002008,importomaxi #8,19,22,3708.42
2002001,edu packedu pack #2,9,54,3708.26
4002001,corpbrand #8,9,36,3708.14
7013002,exportinameless #2,17,19,3708.02
10009002,importoimporto #2,6,59,3708.00
9006008,corpmaxi #8,17,24,3707.96
10001009,amalgunivamalg #9,18,12,3707.94
3003001,exportiimporto #2,7,46,3707.67
2002001,amalgscholar #2,17,55,3707.64
5002002,importoscholar #2,8,17,3707.53
6001007,importoedu pack #2,9,18,3706.68
6010008,univbrand #8,19,25,3706.56
9014010,edu packunivamalg #10,6,54,3705.91
10003001,exportiunivamalg #1,9,30,3705.76
2001001,corpbrand #10,7,45,3705.68
5003001,edu packexporti #2,17,55,3705.66
1004001,amalgunivamalg #6,17,45,3705.58
5004001,importounivamalg #9,17,23,3705.24
7004001,exportiamalg #2,19,7,3705.12
6003008,exporticorp #8,19,58,3705.10
5003001,importoimporto #2,19,6,3704.10
10008009,namelessunivamalg #9,9,51,3704.07
2001001,scholarbrand #6,19,15,3703.50
10001011,amalgunivamalg #11,17,48,3703.50
10002003,importomaxi #10,9,36,3703.48
3002001,namelessunivamalg #13,17,14,3703.31
9013005,scholarcorp #6,18,1,3702.79
9012011,corpunivamalg #12,17,39,3702.73
6016008,corpbrand #8,18,47,3702.40
3002001,univamalgamalg #6,17,1,3702.33
5003002,exportischolar #2,9,57,3702.33
5002002,importoscholar #2,6,46,3702.09
8010003,edu packscholar #2,9,44,3702.08
1003001,exportiedu pack #2,19,58,3701.58
2001001,amalgunivamalg #14,17,28,3701.40
2004001,edu packexporti #2,9,36,3700.90
8011007,importounivamalg #6,17,26,3700.72
9010002,univunivamalg #2,17,12,3700.62
9014012,edu packunivamalg #12,19,48,3700.52
8003004,exportinameless #4,18,55,3700.47
8014006,edu packmaxi #6,8,34,3700.47
5003001,exportischolar #2,17,27,3700.44
2001001,corpnameless #4,18,25,3700.11
8002010,importonameless #10,18,4,3700.00
6003004,exporticorp #4,19,30,3699.90
6014004,edu packbrand #4,18,59,3699.88
8006004,corpnameless #4,19,48,3699.80
3002002,importoexporti #2,7,21,3699.53
10008015,namelessunivamalg #15,18,41,3699.15
9016005,amalgamalg #2,18,19,3699.00
1003001,maxiunivamalg #17,8,29,3698.80
4001002,amalgedu pack #2,8,49,3698.42
3002001,exportiunivamalg #15,17,9,3698.37
9014008,edu packunivamalg #8,17,46,3698.28
2001001,corpbrand #10,18,20,3698.24
9011003,amalgamalg #2,9,43,3698.16
6005008,scholarcorp #8,18,57,3698.10
9012004,importounivamalg #4,19,19,3697.54
5002001,amalgexporti #2,17,10,3697.28
8009006,maxinameless #6,17,41,3697.14
7004006,edu packbrand #6,17,55,3697.05
7007007,amalgimporto #2,8,1,3697.05
6001006,amalgcorp #6,9,32,3697.02
4002002,importoedu pack #2,9,16,3696.89
9004003,amalgimporto #2,19,55,3696.75
9009012,maximaxi #12,8,33,3696.56
5004001,edu packunivamalg #10,18,46,3696.00
9009004,maximaxi #4,19,5,3695.97
10002001,importounivamalg #1,7,53,3695.76
2004002,edu packimporto #2,9,22,3695.67
10005010,scholarunivamalg #10,19,33,3695.55
7001001,exportiedu pack #2,18,11,3695.14
6010001,importoedu pack #2,18,45,3695.05
1004002,edu packamalg #2,8,33,3694.76
2002001,amalgscholar #2,17,44,3694.74
3001001,importoimporto #2,9,33,3694.60
7001001,importoexporti #2,17,34,3694.57
7002007,maxicorp #2,19,37,3694.39
9008008,namelessmaxi #8,9,48,3694.35
3002001,amalgexporti #2,19,46,3694.20
8003007,exportiamalg #2,18,7,3693.87
1001001,edu packnameless #8,17,11,3693.80
6012008,importobrand #8,19,42,3693.80
6016003,edu packamalg #2,17,50,3693.76
8008002,namelessnameless #2,9,16,3693.69
1003001,brandbrand #6,8,38,3693.12
10008015,namelessunivamalg #15,9,46,3692.84
8013005,importobrand #6,9,14,3692.52
2004001,importoexporti #2,18,43,3692.08
6003008,exporticorp #8,9,28,3691.73
9013012,exportiunivamalg #12,17,30,3691.38
9006006,corpmaxi #6,19,29,3690.88
2003001,brandmaxi #12,9,19,3690.72
7011007,exportischolar #2,17,2,3690.72
null,importobrand #2,18,37,3690.41
6011008,amalgbrand #8,8,4,3690.25
8016010,corpmaxi #10,6,37,3690.24
7001010,amalgbrand #10,8,42,3690.06
7012007,exportischolar #2,19,16,3690.00
8007006,brandnameless #6,9,50,3689.40
2004001,exportimaxi #8,8,26,3689.31
8016006,corpmaxi #6,17,45,3689.28
6013003,scholarunivamalg #12,18,33,3689.05
8003004,exportinameless #4,19,3,3689.02
7004009,importoimporto #2,19,37,3688.74
6008005,edu packmaxi #6,18,27,3688.36
4001001,exportiedu pack #2,18,9,3688.32
6013006,exportibrand #6,8,12,3687.82
7013004,exportinameless #4,18,20,3687.30
7007004,brandbrand #4,9,21,3686.76
3001001,edu packimporto #2,19,35,3686.39
10008015,namelessunivamalg #15,9,31,3686.21
8011007,importounivamalg #6,19,11,3685.92
5004001,corpmaxi #10,19,55,3684.78
10011014,amalgamalgamalg #14,19,47,3684.66
6016004,corpbrand #4,17,30,3684.48
2003002,exportiimporto #2,19,56,3684.41
7001001,importoimporto #2,18,16,3684.19
8015002,scholarmaxi #2,9,1,3684.16
10006016,corpunivamalg #16,19,12,3684.09
10003011,exportiunivamalg #11,18,8,3683.96
8001009,edu packscholar #2,19,39,3683.24
8006002,corpnameless #2,8,5,3683.20
10013015,exportiamalgamalg #15,9,48,3683.15
6010006,univbrand #6,17,40,3683.04
8006006,corpnameless #6,19,43,3682.96
8015010,scholarmaxi #10,8,32,3682.80
7001002,amalgbrand #2,9,7,3682.56
4003001,amalgexporti #2,17,31,3681.72
9015009,edu packmaxi #4,18,11,3681.72
9009002,maximaxi #2,19,7,3681.60
9009012,maximaxi #12,19,6,3681.48
6005004,scholarcorp #4,9,38,3681.00
10011013,amalgunivamalg #6,17,55,3680.95
10005014,scholarunivamalg #14,9,10,3680.80
1004001,importoedu pack #2,19,10,3680.60
6001002,amalgcorp #2,6,50,3680.30
10016003,corpamalgamalg #3,19,38,3679.48
10011017,importobrand #8,7,46,3679.28
4004002,edu packedu pack #2,9,44,3679.21
10009001,amalgamalg #2,6,28,3679.08
9009010,maximaxi #10,18,44,3678.22
2003002,exportiimporto #2,9,53,3678.20
4001002,amalgedu pack #2,19,46,3677.70
8004007,edu packamalg #2,19,8,3677.70
7010006,univnameless #6,7,33,3677.49
5002001,importoimporto #2,19,42,3677.40
10007017,importoamalg #2,17,11,3677.09
2003001,scholarnameless #4,19,5,3676.80
7014003,amalgamalg #2,19,10,3676.68
8002006,importonameless #6,8,9,3676.68
5004001,amalgimporto #2,19,28,3676.50
3003001,importonameless #8,8,34,3676.26
9014008,edu packunivamalg #8,19,59,3675.61
4003001,exportiedu pack #2,18,15,3675.60
3003001,amalgmaxi #10,8,18,3675.55
8008001,importounivamalg #4,19,15,3675.55
10001017,importoamalgamalg #1,8,0,3675.40
7013002,exportinameless #2,17,36,3675.16
2003001,exportiexporti #2,9,26,3675.00
5001001,amalgbrand #8,8,7,3674.88
8014010,edu packmaxi #10,7,58,3674.78
9003008,exportimaxi #8,17,41,3674.70
7006001,corpcorp #4,19,7,3674.60
7003001,exportiimporto #2,7,23,3674.55
1003001,brandbrand #6,18,37,3674.30
10016011,importoexporti #2,8,31,3674.04
6004004,edu packcorp #4,18,48,3673.95
7004008,edu packbrand #8,9,59,3673.84
10012011,importoamalgamalg #11,18,42,3673.53
7005009,importoimporto #2,7,2,3673.51
4002001,exportiamalg #2,9,45,3673.39
7005005,edu packamalgamalg #11,19,10,3672.96
10005014,namelessmaxi #6,17,49,3672.90
10016017,corpamalgamalg #17,9,9,3672.90
1001001,importoimporto #2,8,19,3672.89
5004001,amalgedu pack #2,9,16,3672.64
2002002,importoimporto #2,18,20,3672.51
4002001,namelessmaxi #12,17,49,3672.20
10007016,brandunivamalg #16,17,27,3672.00
8007008,brandnameless #8,18,30,3671.72
8003007,exportiamalg #2,18,45,3671.59
8001009,edu packscholar #2,18,44,3671.09
7006004,corpbrand #4,17,46,3670.68
1001001,amalgunivamalg #6,18,28,3670.11
5002001,amalgexporti #2,19,58,3669.75
1003001,exportiexporti #2,18,4,3669.62
7001010,amalgbrand #10,8,23,3669.12
4004001,edu packcorp #6,8,46,3669.00
3003002,exportiexporti #2,17,11,3668.64
7012010,importonameless #10,17,56,3668.56
7006004,corpbrand #4,9,40,3668.54
10004005,importounivamalg #6,8,51,3668.33
3004001,exportischolar #2,19,25,3668.28
1002002,importoamalg #2,7,18,3668.08
8008003,importoimporto #2,6,18,3667.95
8009005,scholarunivamalg #7,19,49,3667.95
4004001,amalgunivamalg #10,19,37,3667.84
7016008,corpnameless #8,17,32,3667.60
10004003,edu packscholar #2,19,28,3666.48
3002001,amalgexporti #2,18,16,3666.08
8003010,exportinameless #10,8,3,3666.06
8008009,edu packexporti #2,17,2,3666.00
9012004,importounivamalg #4,17,18,3665.70
8014004,edu packmaxi #4,9,43,3665.48
7012010,importonameless #10,19,17,3665.17
10004017,edu packunivamalg #17,19,4,3665.06
9015002,scholarunivamalg #2,9,30,3664.90
8013008,exportimaxi #8,9,10,3664.46
10001009,amalgunivamalg #9,17,25,3663.99
8003008,exportinameless #8,17,31,3663.87
8002006,importonameless #6,18,38,3663.55
10015016,scholaramalgamalg #16,17,25,3662.79
10002011,importounivamalg #11,17,23,3662.56
5001001,exportinameless #8,19,18,3662.52
1002001,scholarbrand #4,18,31,3662.40
8016006,corpmaxi #6,19,37,3662.40
6010004,univbrand #4,8,53,3662.26
4001001,importonameless #8,7,4,3662.10
9016005,amalgamalg #2,19,11,3661.92
8009010,maxinameless #10,8,35,3661.44
2002001,edu packedu pack #2,18,53,3661.12
7012001,amalgamalgamalg #2,7,2,3660.95
9002002,importomaxi #2,7,49,3660.80
9016002,corpunivamalg #2,9,22,3660.60
9008005,amalgedu pack #2,9,21,3660.30
9015002,scholarunivamalg #2,18,3,3660.21
9008008,namelessmaxi #8,18,38,3660.07
6011004,amalgbrand #4,18,33,3660.04
4001001,amalgedu pack #2,19,43,3659.76
9012011,importoamalg #2,7,40,3659.42
6008002,namelesscorp #2,17,59,3659.28
5002001,exportiexporti #2,19,56,3659.02
5004001,scholarnameless #6,8,15,3658.98
1002001,namelessbrand #8,17,9,3658.63
7003007,importobrand #8,17,8,3658.50
6009008,maxicorp #8,18,3,3658.20
7003001,exportiimporto #2,9,34,3658.06
8014010,edu packmaxi #10,9,14,3657.50
1001001,amalgscholar #2,9,50,3657.42
4002001,corpcorp #6,17,35,3656.98
7015008,scholarnameless #8,17,52,3656.84
2002002,importoimporto #2,9,5,3656.72
10014006,maxinameless #4,17,15,3655.66
7001001,importoexporti #2,18,1,3655.32
6009004,maxicorp #4,17,54,3655.16
2003002,exportiimporto #2,8,58,3654.99
4003002,exportiedu pack #2,17,36,3654.69
6012004,importobrand #4,9,45,3654.56
7006001,corpcorp #4,18,56,3654.51
7011003,scholarnameless #4,7,22,3654.49
4003001,corpcorp #2,17,9,3654.30
9013006,exportiunivamalg #6,17,43,3654.18
3003001,amalgscholar #2,8,58,3654.15
6003006,exporticorp #6,19,2,3653.76
5002001,corpmaxi #10,18,36,3653.75
10005010,scholarunivamalg #10,18,6,3653.66
8015006,scholarmaxi #6,19,52,3653.46
7003010,exportibrand #10,8,44,3653.45
6010004,univbrand #4,17,42,3653.00
9002002,importomaxi #2,18,44,3653.00
2002002,importoimporto #2,19,42,3652.85
6005005,maxibrand #10,9,26,3652.84
1001002,amalgamalg #2,6,37,3652.74
8002004,importonameless #4,19,53,3652.68
6013002,exportibrand #2,6,56,3652.29
5004001,scholarnameless #6,19,13,3652.26
8010008,univmaxi #8,19,6,3652.11
4001001,corpnameless #8,19,52,3651.94
8007008,brandnameless #8,9,44,3651.75
5003002,exportischolar #2,6,27,3651.00
1003001,exportiexporti #2,17,4,3650.60
6014004,edu packbrand #4,17,36,3650.40
10001017,importoamalgamalg #1,9,8,3650.31
7007007,amalgimporto #2,9,43,3649.92
6012008,importobrand #8,18,25,3649.80
6012008,importobrand #8,7,6,3649.62
2004001,edu packunivamalg #8,17,0,3649.32
6016004,corpbrand #4,18,22,3649.05
8008002,namelessnameless #2,19,8,3648.70
4003002,exportiedu pack #2,8,24,3648.65
1003002,exportiamalg #2,7,9,3648.52
4004001,edu packimporto #2,17,9,3648.48
7011008,amalgnameless #8,18,51,3648.34
9002002,importomaxi #2,8,29,3648.20
10006002,corpunivamalg #2,17,44,3648.06
1004001,exportiexporti #2,9,33,3648.05
1001001,amalgunivamalg #6,8,42,3648.03
3001001,scholarbrand #2,17,9,3648.00
3002002,importoexporti #2,8,56,3647.93
6014002,edu packbrand #2,17,25,3647.91
9004008,edu packmaxi #8,9,32,3647.40
8011001,exporticorp #2,19,19,3647.37
10004011,edu packunivamalg #11,8,46,3646.80
7012008,importonameless #8,17,16,3646.50
7003006,exportibrand #6,18,14,3646.35
10009010,brandbrand #10,9,39,3646.09
10004012,edu packunivamalg #12,18,53,3646.08
9004008,edu packmaxi #8,17,15,3645.81
1002002,importoamalg #2,18,41,3645.75
4001002,amalgedu pack #2,6,56,3645.72
7002010,importobrand #10,8,0,3645.60
7008004,namelessbrand #4,18,25,3645.48
4003002,exportiedu pack #2,19,19,3645.47
3003001,exportiimporto #2,18,50,3644.90
10004004,edu packunivamalg #4,9,56,3644.80
4002002,importoedu pack #2,19,5,3644.73
1003001,namelessunivamalg #12,18,20,3644.68
6006003,scholarmaxi #10,9,9,3644.52
10014006,maxinameless #4,9,24,3644.44
8011010,amalgmaxi #10,7,30,3644.30
9010003,exportiexporti #2,19,54,3644.29
8008002,namelessnameless #2,17,20,3644.19
8011004,amalgmaxi #4,9,13,3644.19
8015002,scholarmaxi #2,18,6,3644.12
9005008,scholarmaxi #8,8,27,3643.64
1003001,importoamalg #2,19,5,3643.53
10004012,edu packunivamalg #12,18,59,3643.52
2002001,importoexporti #2,17,25,3643.32
10007012,univamalgamalg #13,9,9,3643.20
6013005,edu packunivamalg #4,18,17,3642.98
